706521,-0.09375
17813490,-0.09375
38052178,-0.09375
59078470,-0.09375
77786474,-0.09375
98582618,-0.09375
119313332,-0.093359375
138030480,-0.09375
158450055,-0.09375
178769824,-0.09375
198812935,-0.09375
218317510,-0.093359375
239628443,-0.09375
258317120,-0.09375
278366325,-0.09375
298026261,-0.09375
318892224,-0.09375
341455006,-0.09375
357463012,-0.09375
377974007,-0.09375
399006140,-0.09375
417774146,-0.09375
439082919,-0.09375
459099552,-0.09375
478879564,-0.09375
498721693,-0.09375
518372434,-0.09375
538621523,-0.09375
558559799,-0.09375
577595180,-0.09375
598241475,-0.09375
618098172,-0.09375
639239386,-0.09375
657791920,-0.09375
677622217,-0.09375
698453309,-0.09375
717925820,-0.09375
739216938,-0.09375
758044920,-0.09375
779096688,-0.09375
797587954,-0.09375
818563645,-0.09375
837639140,-0.09375
859573781,-0.09375
878442446,-0.375
897993726,-0.5601562499999999
920196972,-0.9375
938200111,-1.3125
958141252,-1.49375
979236991,-1.7738281249999999
998660732,-2.13828125
1017888008,-2.975
1037912487,-3.1476562500000003
1057492557,-3.82265625
1077821571,-4.0046875
1097681671,-4.5621093749999995
1118031625,-4.8984375
1138484111,-5.009765625
1159549115,-5.296875
1179396824,-5.4734375
1199132049,-5.712890625
1218628584,-5.6875
1239883129,-5.888671875
1259450113,-6.15234375
1279298050,-6.15234375
1297723505,-6.125
1319922377,-6.15234375
1338666060,-6.207031250000001
1358807208,-6.207031250000001
1377803898,-6.207031250000001
1397659120,-6.207031250000001
1417973314,-6.4125000000000005
1438064741,-6.440625
1457353358,-6.440625
1478648399,-6.440625
1497700419,-6.708984375
1517597592,-6.6796875
1538624194,-6.9164062500000005
1558261471,-7.15625
1579452271,-7.424609374999999
1597573649,-7.3921875
1619523326,-7.3597656250000005
1639281234,-7.871874999999999
1659181896,-7.9265625
1678636365,-8.015625
1698905191,-8.015625
1718462917,-7.980468750000001
1738722638,-7.980468750000001
1757953904,-7.980468750000001
1778517722,-8.246484375000001
1798087509,-8.2828125
1819974252,-8.423828125000002
1837853089,-8.423828125000002
1858783540,-8.38671875
1878530521,-8.38671875
1899630242,-8.423828125000002
1918213565,-8.423828125000002
1939385625,-8.601171875
1958743056,-8.423828125000002
1980020505,-8.423828125000002
1998649570,-8.423828125000002
2018225554,-8.423828125000002
2038779386,-8.4609375
2058737072,-8.33515625
2079196037,-8.246484375000001
2098453947,-8.2828125
2119017159,-8.319140625
2137808868,-8.319140625
2159505955,-8.319140625
2178894355,-8.319140625
2198856713,-8.319140625
2218039343,-8.2828125
2238137099,-8.2828125
2257977369,-8.2828125
2278757598,-8.2828125
2298623548,-8.2828125
2318365582,-8.2828125
2338128004,-8.319140625
2359585124,-8.2828125
2379222101,-8.2828125
2398312011,-8.319140625
2417939688,-8.319140625
2438669424,-8.319140625
2458051468,-8.319140625
2481141301,-8.319140625
2497911587,-8.319140625
2518530023,-8.246484375000001
2538973028,-8.246484375000001
2559889365,-8.246484375000001
2579429262,-8.246484375000001
2597823583,-8.19375
2619848203,-8.05078125
2639479372,-8.05078125
2661545465,-8.05078125
2679045788,-8.05078125
2699562561,-7.871874999999999
2721447588,-7.90625
2743002094,-7.8375
2758420774,-7.5703125
2783619664,-7.503906250000001
2802120758,-7.327343750000001
2820294764,-7.3597656250000005
2839720592,-7.327343750000001
2861628180,-7.03125
2877624387,-6.85546875
2901554782,-6.885937500000001
2917634605,-6.739062500000001
2940946579,-6.650390625000001
2957861069,-6.35625
2979037895,-6.35625
2997852540,-6.384375
3021659541,-6.4125000000000005
3037839027,-6.440625
3062053978,-6.440625
3078881206,-6.440625
3101613194,-6.708984375
3118421882,-6.708984375
3138013835,-7.038281250000001
3161553918,-7.0078125
3178821729,-7.0078125
3197871181,-7.28125
3218601073,-7.250000000000001
3241668316,-7.250000000000001
3263722562,-7.28125
3284029706,-7.34375
3298262469,-7.34375
3328541778,-7.375
3338823069,-7.4375
3359098399,-6.7582031250000005
3378813106,-6.110156250000001
3404696336,-5.20625
3418666259,-5.20625
3446033612,-2.3046875
3458026320,-2.3144531250000004
3483932595,-0.0921875
3497521123,-0.0921875
3518109709,0.3716535419225693
3537296629,1.486614167690277
3558135536,2.671653489768505
3577871771,3.4086615353822705
3597428720,4.475590491294861
3617553174,5.138976316154003
3637561374,5.980314695835114
3657939187,6.23464588522911
3677792053,6.487401670217514
3697583014,6.305511903762818
3717685682,6.184252059459686
3737879486,6.51968501508236
3757671558,6.8456691116094595
3778035399,7.090157184004784
3797741421,6.987401282787323
3817281151,7.288189220428467
3837461101,7.595275759696961
3857576987,7.75118123292923
3878659673,7.75118123292923
3898677401,8.041338592767715
3917667015,8.239370048046112
3938543091,8.201574772596361
3959067109,8.496850240230561
3979833283,8.66850370168686
3998468443,8.708267480134964
4019050256,8.708267480134964
4038199211,8.748031258583069
4059764274,8.787795037031174
4078304967,8.787795037031174
4098792051,8.961810702085495
4117889176,9.002361881732941
4139829682,9.08976407647133
4158497234,9.30629942715168
4180356089,9.569685128331185
4198209998,9.657874020934106
4217886165,9.96377940773964
4238542872,9.960629761219025
4257644272,10.614960837364197
4277912773,10.614960837364197
4299402574,10.5188978433609
4317576635,10.5188978433609
4337785082,10.614960837364197
4357885089,10.711023831367493
4378065414,10.711023831367493
4397555922,10.903149819374086
4417612909,10.322834479808808
4438980037,10.322834521532059
4458817229,9.80708684027195
4479154904,9.159448653459549
4498110674,7.964566677808762
4518496515,7.21102377474308

